image_idx,entropy_mae,entropy_max_diff,entropy_rmse,edge_mae,edge_max_diff,edge_rmse,entropy_mae_nostrip,entropy_max_diff_nostrip,edge_mae_nostrip,edge_max_diff_nostrip,depth_mae,pct_pixels_differ,n_pixels,depth_diff_histogram,mean_cover_depth,mean_stego_depth,depth_mae_noise_0.001,pct_differ_noise_0.001,depth_mae_noise_0.005,pct_differ_noise_0.005,depth_mae_noise_0.01,pct_differ_noise_0.01,bpp
120,0.0,0.0,0.0,0.0,0.0,0.0,0.007788259260929765,0.22571223784173222,0.00019241041409411315,0.007708905364411017,0.0,0.0,65536,{0: 65536},1.204437255859375,1.204437255859375,0.01409912109375,1.409912109375,0.0151214599609375,1.51214599609375,0.0209503173828125,2.09503173828125,0.2
121,0.0,0.0,0.0,0.0,0.0,0.0,0.006446536602850429,0.13970715545708234,0.00011694914959283048,0.0034741154382171083,0.0,0.0,65536,{0: 65536},1.3051605224609375,1.3051605224609375,0.0064849853515625,0.64849853515625,0.012359619140625,1.2359619140625,0.01837158203125,1.837158203125,0.2
122,0.0,0.0,0.0,0.0,0.0,0.0,0.006814947731162214,0.19732517780149772,0.00010788154409486394,0.003673709544258389,0.0,0.0,65536,{0: 65536},1.2506561279296875,1.2506561279296875,0.0047149658203125,0.47149658203125,0.007965087890625,0.7965087890625,0.011566162109375,1.1566162109375,0.2
123,0.0,0.0,0.0,0.0,0.0,0.0,0.007500209862546514,0.22488877568682053,0.0001274009026948528,0.005108978289270153,0.0,0.0,65536,{0: 65536},1.1710357666015625,1.1710357666015625,0.006134033203125,0.6134033203125,0.0098724365234375,0.98724365234375,0.014617919921875,1.4617919921875,0.2
124,0.0,0.0,0.0,0.0,0.0,0.0,0.007554990943572693,0.21427523061806752,0.00013819888640799499,0.0043166297461934705,0.0,0.0,65536,{0: 65536},1.2878570556640625,1.2878570556640625,0.0058135986328125,0.58135986328125,0.011932373046875,1.1932373046875,0.0179901123046875,1.79901123046875,0.2
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0067220667543973055,0.17832936850299097,0.00010049755990279252,0.002985138466553159,0.0,0.0,65536,{0: 65536},1.246124267578125,1.246124267578125,0.0045623779296875,0.45623779296875,0.0092620849609375,0.92620849609375,0.0130462646484375,1.30462646484375,0.2
126,0.0,0.0,0.0,0.0,0.0,0.0,0.006991662004934779,0.1882398868198465,0.00010326190737634841,0.003964820974078714,0.0,0.0,65536,{0: 65536},1.2366180419921875,1.2366180419921875,0.005767822265625,0.5767822265625,0.0099639892578125,0.99639892578125,0.0144500732421875,1.44500732421875,0.2
127,0.0,0.0,0.0,0.0,0.0,0.0,0.007387355725755859,0.22214123095582994,0.00011372985336429334,0.0034120314403549654,0.0,0.0,65536,{0: 65536},1.185089111328125,1.185089111328125,0.0043487548828125,0.43487548828125,0.008697509765625,0.8697509765625,0.0132598876953125,1.32598876953125,0.2
128,0.0,0.0,0.0,0.0,0.0,0.0,0.006684398619990529,0.20759862559919662,0.0001149113799862625,0.0043772728501741826,0.0,0.0,65536,{0: 65536},1.277191162109375,1.277191162109375,0.006927490234375,0.6927490234375,0.0131378173828125,1.31378173828125,0.018402099609375,1.8402099609375,0.2
129,0.0,0.0,0.0,0.0,0.0,0.0,0.008333158546467243,0.2572964295427842,0.0001737737637394033,0.00523143077308842,0.0,0.0,65536,{0: 65536},1.111480712890625,1.111480712890625,0.0064697265625,0.64697265625,0.009979248046875,0.9979248046875,0.014129638671875,1.4129638671875,0.2
130,0.0,0.0,0.0,0.0,0.0,0.0,0.006270797296956026,0.1866376944434016,0.0001041861702585087,0.0031405557136876565,0.0,0.0,65536,{0: 65536},1.274993896484375,1.274993896484375,0.00537109375,0.537109375,0.009613037109375,0.9613037109375,0.0143280029296875,1.43280029296875,0.2
131,0.0,0.0,0.0,0.0,0.0,0.0,0.00790600595035399,0.22214123095583405,0.00013677582277003256,0.005360613046056801,0.0,0.0,65536,{0: 65536},1.360321044921875,1.360321044921875,0.0059814453125,0.59814453125,0.0106201171875,1.06201171875,0.0155029296875,1.55029296875,0.2
132,0.0,0.0,0.0,0.0,0.0,0.0,0.008294090779159016,0.20990934314378729,0.00011135330308053969,0.0037861479005215914,0.0,0.0,65536,{0: 65536},1.1754608154296875,1.1754608154296875,0.003631591796875,0.3631591796875,0.0070343017578125,0.70343017578125,0.0105438232421875,1.05438232421875,0.2
133,0.0,0.0,0.0,0.0,0.0,0.0,0.00752612911767093,0.21427523061808418,0.0001137988338816256,0.004294752232507061,0.0,0.0,65536,{0: 65536},1.320526123046875,1.320526123046875,0.0056610107421875,0.56610107421875,0.0104827880859375,1.04827880859375,0.015533447265625,1.5533447265625,0.2
134,0.0,0.0,0.0,0.0,0.0,0.0,0.007028365706920974,0.19269590766117206,0.00010447829687683014,0.003972949059256851,0.0,0.0,65536,{0: 65536},1.23876953125,1.23876953125,0.0068817138671875,0.68817138671875,0.0134124755859375,1.34124755859375,0.0186614990234375,1.86614990234375,0.2
135,0.0,0.0,0.0,0.0,0.0,0.0,0.006778085334429914,0.18867576526197016,0.00011067566760616273,0.004032822611068715,0.0,0.0,65536,{0: 65536},1.44305419921875,1.44305419921875,0.0086517333984375,0.86517333984375,0.013885498046875,1.3885498046875,0.0215911865234375,2.15911865234375,0.2
136,0.0,0.0,0.0,0.0,0.0,0.0,0.007219620691449127,0.220271063913152,0.0001223707056259521,0.003726579787018132,0.0,0.0,65536,{0: 65536},1.2707061767578125,1.2707061767578125,0.0052642822265625,0.52642822265625,0.008026123046875,0.8026123046875,0.0120849609375,1.20849609375,0.2
137,0.0,0.0,0.0,0.0,0.0,0.0,0.00842081404900704,0.22907895786116883,0.00012059491589395156,0.003576463799049171,0.0,0.0,65536,{0: 65536},1.5009307861328125,1.5009307861328125,0.0076904296875,0.76904296875,0.0126190185546875,1.26190185546875,0.0186004638671875,1.86004638671875,0.2
138,0.0,0.0,0.0,0.0,0.0,0.0,0.006257519725627336,0.17749043043252155,0.00010950427245000312,0.0033572173354138313,0.0,0.0,65536,{0: 65536},1.2745819091796875,1.2745819091796875,0.0056610107421875,0.56610107421875,0.01220703125,1.220703125,0.017242431640625,1.7242431640625,0.2
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0064714798244202894,0.2451711527286622,0.00012234226380417856,0.004452169593500754,0.0,0.0,65536,{0: 65536},1.1455230712890625,1.1455230712890625,0.003021240234375,0.3021240234375,0.005615234375,0.5615234375,0.00823974609375,0.823974609375,0.2
140,0.0,0.0,0.0,0.0,0.0,0.0,0.007694935043225168,0.2879033432918394,0.00011632343348677708,0.004843913529099941,0.0,0.0,65536,{0: 65536},1.3072509765625,1.3072509765625,0.0047149658203125,0.47149658203125,0.0107574462890625,1.07574462890625,0.015533447265625,1.5533447265625,0.2
141,0.0,0.0,0.0,0.0,0.0,0.0,0.006499480413742263,0.22214123095583083,0.0003423008678895726,0.013497210929494644,0.0,0.0,65536,{0: 65536},1.2660064697265625,1.2660064697265625,0.0366668701171875,3.66668701171875,0.064056396484375,6.4056396484375,0.0789642333984375,7.89642333984375,0.2
142,0.0,0.0,0.0,0.0,0.0,0.0,0.00710159549791486,0.20611970347162956,0.00011873159922391292,0.0037631452426426255,0.0,0.0,65536,{0: 65536},1.33251953125,1.33251953125,0.0086517333984375,0.86517333984375,0.0160980224609375,1.60980224609375,0.02154541015625,2.154541015625,0.2
143,0.0,0.0,0.0,0.0,0.0,0.0,0.00658416049377037,0.19815318254176928,0.00010301360340978703,0.003214532781150012,0.0,0.0,65536,{0: 65536},1.2647247314453125,1.2647247314453125,0.0056304931640625,0.56304931640625,0.0115814208984375,1.15814208984375,0.016937255859375,1.6937255859375,0.2
144,0.0,0.0,0.0,0.0,0.0,0.0,0.00865996505405864,0.22027106391315843,0.00013515528642674886,0.003980344236010263,0.0,0.0,65536,{0: 65536},1.1894378662109375,1.1894378662109375,0.0024871826171875,0.24871826171875,0.0046539306640625,0.46539306640625,0.006927490234375,0.6927490234375,0.2
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0067732112841297565,0.20948290829572258,0.00011987019572046916,0.003674419993339728,0.0,0.0,65536,{0: 65536},1.4351806640625,1.4351806640625,0.007568359375,0.7568359375,0.0155792236328125,1.55792236328125,0.0225982666015625,2.25982666015625,0.2
146,0.0,0.0,0.0,0.0,0.0,0.0,0.006647672193971888,0.1973251778014955,0.00010656993086869849,0.004204824132036378,0.0,0.0,65536,{0: 65536},1.2567901611328125,1.2567901611328125,0.0050811767578125,0.50811767578125,0.0074005126953125,0.74005126953125,0.0107421875,1.07421875,0.2
147,0.0,0.0,0.0,0.0,0.0,0.0,0.008117787726348238,0.2678655291953931,0.00010522642305156589,0.0039668238067624845,0.0,0.0,65536,{0: 65536},1.26666259765625,1.26666259765625,0.0062713623046875,0.62713623046875,0.0118865966796875,1.18865966796875,0.0168304443359375,1.68304443359375,0.2
148,0.0,0.0,0.0,0.0,0.0,0.0,0.007167905174823278,0.1882398868198445,0.00010594655409152996,0.004023328420207639,0.0,0.0,65536,{0: 65536},1.2899322509765625,1.2899322509765625,0.0052490234375,0.52490234375,0.010009765625,1.0009765625,0.0152435302734375,1.52435302734375,0.2
149,0.0,0.0,0.0,0.0,0.0,0.0,0.007254132896952093,0.19444985965154693,9.513298272908134e-05,0.003682643791373452,0.0,0.0,65536,{0: 65536},1.25299072265625,1.25299072265625,0.005615234375,0.5615234375,0.009735107421875,0.9735107421875,0.0146331787109375,1.46331787109375,0.2
150,0.0,0.0,0.0,0.0,0.0,0.0,0.006953198080672645,0.22571223784172334,0.00011862581222825339,0.0035043783018300773,0.0,0.0,65536,{0: 65536},1.28399658203125,1.28399658203125,0.0057830810546875,0.57830810546875,0.0108642578125,1.08642578125,0.0169677734375,1.69677734375,0.2
151,0.0,0.0,0.0,0.0,0.0,0.0,0.006563990781159351,0.1589231097990922,0.00010407078640145971,0.004197311420028689,0.0,0.0,65536,{0: 65536},1.2694091796875,1.2694091796875,0.0060272216796875,0.60272216796875,0.0119476318359375,1.19476318359375,0.016815185546875,1.6815185546875,0.2
152,0.0,0.0,0.0,0.0,0.0,0.0,0.006523088442343462,0.15691968976793325,0.00011277827183905499,0.003949650827586814,0.0,0.0,65536,{0: 65536},1.2880401611328125,1.2880401611328125,0.006622314453125,0.6622314453125,0.0128173828125,1.28173828125,0.018280029296875,1.8280029296875,0.2
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0061123907629098,0.16326530612244916,0.00010709760752487427,0.004272456201228542,0.0,0.0,65536,{0: 65536},1.2517547607421875,1.2517547607421875,0.0047454833984375,0.47454833984375,0.009918212890625,0.9918212890625,0.0157318115234375,1.57318115234375,0.2
154,0.0,0.0,0.0,0.0,0.0,0.0,0.007877622678329857,0.22571223784173156,0.00027072372931580025,0.005229715561997583,0.0,0.0,65536,{0: 65536},1.20074462890625,1.20074462890625,0.0070648193359375,0.70648193359375,0.01031494140625,1.031494140625,0.01513671875,1.513671875,0.2
155,0.0,0.0,0.0,0.0,0.0,0.0,0.007116143839275075,0.25357404796385374,0.00010935591515814311,0.004351497297777035,0.0,0.0,65536,{0: 65536},1.2917938232421875,1.2917938232421875,0.0081329345703125,0.81329345703125,0.014312744140625,1.4312744140625,0.019927978515625,1.9927978515625,0.2
156,0.0,0.0,0.0,0.0,0.0,0.0,0.007232874034019402,0.19157148634991605,0.0001082365691171371,0.004031487129959627,0.0,0.0,65536,{0: 65536},1.2671356201171875,1.2671356201171875,0.005950927734375,0.5950927734375,0.0109100341796875,1.09100341796875,0.015869140625,1.5869140625,0.2
157,0.0,0.0,0.0,0.0,0.0,0.0,0.008864461956356104,0.22395380821451794,0.00011278449026009144,0.0033988213028218438,0.0,0.0,65536,{0: 65536},1.2387847900390625,1.2387847900390625,0.0042877197265625,0.42877197265625,0.0090484619140625,0.90484619140625,0.012115478515625,1.2115478515625,0.2
158,0.0,0.0,0.0,0.0,0.0,0.0,0.006605115623107254,0.1734212775161954,0.00010200119437866938,0.0030888157975419873,0.0,0.0,65536,{0: 65536},1.214019775390625,1.214019775390625,0.0070648193359375,0.70648193359375,0.012542724609375,1.2542724609375,0.0171051025390625,1.71051025390625,0.2
159,0.0,0.0,0.0,0.0,0.0,0.0,0.007475133576335159,0.21833952578150084,0.00014723102541322624,0.005476137168462432,0.0,0.0,65536,{0: 65536},1.256103515625,1.256103515625,0.0072784423828125,0.72784423828125,0.0135955810546875,1.35955810546875,0.0185089111328125,1.85089111328125,0.2
160,0.0,0.0,0.0,0.0,0.0,0.0,0.007026067406428879,0.4133041375220352,0.00010841963463718085,0.0033643650555833316,0.0,0.0,65536,{0: 65536},1.45318603515625,1.45318603515625,0.0062103271484375,0.62103271484375,0.011138916015625,1.1138916015625,0.01727294921875,1.727294921875,0.2
161,0.0,0.0,0.0,0.0,0.0,0.0,0.006462067121593602,0.16949004392003486,0.00018364936363392598,0.005421842384195141,0.0,0.0,65536,{0: 65536},1.0261688232421875,1.0261688232421875,0.0044708251953125,0.44708251953125,0.0068511962890625,0.68511962890625,0.0090484619140625,0.90484619140625,0.2
162,0.0,0.0,0.0,0.0,0.0,0.0,0.006396471922108177,0.19142677289358367,0.00010050869660641835,0.004270480912274323,0.0,0.0,65536,{0: 65536},1.261016845703125,1.261016845703125,0.0054779052734375,0.54779052734375,0.0102081298828125,1.02081298828125,0.015167236328125,1.5167236328125,0.2
163,0.0,0.0,0.0,0.0,0.0,0.0,0.007884020195321148,0.20519346438890396,9.928227410273877e-05,0.0031018676850067413,0.0,0.0,65536,{0: 65536},1.1690216064453125,1.1690216064453125,0.0032806396484375,0.32806396484375,0.0085296630859375,0.85296630859375,0.0132904052734375,1.32904052734375,0.2
164,0.0,0.0,0.0,0.0,0.0,0.0,0.006738644570892457,0.16326530612244872,0.0001089177868543307,0.0031694837495906455,0.0,0.0,65536,{0: 65536},1.28057861328125,1.28057861328125,0.005950927734375,0.5950927734375,0.0108489990234375,1.08489990234375,0.01519775390625,1.519775390625,0.2
165,0.0,0.0,0.0,0.0,0.0,0.0,0.006125731306826665,0.15918916448531162,0.00013317599941441066,0.003953698255266633,0.0,0.0,65536,{0: 65536},1.4190673828125,1.4190673828125,0.0103912353515625,1.03912353515625,0.0153350830078125,1.53350830078125,0.0214691162109375,2.14691162109375,0.2
166,0.0,0.0,0.0,0.0,0.0,0.0,0.00719633120982356,0.22395380821452882,0.00011309346015320895,0.003413850654487488,0.0,0.0,65536,{0: 65536},1.345245361328125,1.345245361328125,0.00592041015625,0.592041015625,0.012420654296875,1.2420654296875,0.0181121826171875,1.81121826171875,0.2
167,0.0,0.0,0.0,0.0,0.0,0.0,0.006261447627257708,0.20006651246852147,0.00013249359847050578,0.004062973300473208,0.0,0.0,65536,{0: 65536},1.2841339111328125,1.2841339111328125,0.0053253173828125,0.53253173828125,0.00970458984375,0.970458984375,0.0149688720703125,1.49688720703125,0.2
168,0.0,0.0,0.0,0.0,0.0,0.0,0.007352165807260112,0.30900923297181526,0.00014304113152321292,0.004154387537774699,0.0,0.0,65536,{0: 65536},1.3686370849609375,1.3686370849609375,0.00518798828125,0.518798828125,0.008758544921875,0.8758544921875,0.0121917724609375,1.21917724609375,0.2
169,0.0,0.0,0.0,0.0,0.0,0.0,0.006449899636981516,0.20006651246851592,0.00011479126825066725,0.0033880544704809005,0.0,0.0,65536,{0: 65536},1.3185272216796875,1.3185272216796875,0.0065765380859375,0.65765380859375,0.0113677978515625,1.13677978515625,0.016632080078125,1.6632080078125,0.2
170,0.0,0.0,0.0,0.0,0.0,0.0,0.006410238280083221,0.2000665124685168,0.00011755202128790766,0.0034156439933116373,0.0,0.0,65536,{0: 65536},1.3453369140625,1.3453369140625,0.0069122314453125,0.69122314453125,0.0129241943359375,1.29241943359375,0.0188140869140625,1.88140869140625,0.2
171,0.0,0.0,0.0,0.0,0.0,0.0,0.007671125722151112,0.22395380821452138,0.00014737415905029155,0.004326313432076926,0.0,0.0,65536,{0: 65536},1.1615753173828125,1.1615753173828125,0.004364013671875,0.4364013671875,0.0069122314453125,0.69122314453125,0.0100860595703125,1.00860595703125,0.2
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0068193663224727485,0.20676628336320402,0.00010980290927651657,0.0033396773242095525,0.0,0.0,65536,{0: 65536},1.2675323486328125,1.2675323486328125,0.0052032470703125,0.52032470703125,0.01019287109375,1.019287109375,0.0147552490234375,1.47552490234375,0.2
173,0.0,0.0,0.0,0.0,0.0,0.0,0.006985405254587162,0.21833952578150106,0.00015514073930207988,0.004556123092596068,0.0,0.0,65536,{0: 65536},1.1680145263671875,1.1680145263671875,0.005157470703125,0.5157470703125,0.0086517333984375,0.86517333984375,0.01318359375,1.318359375,0.2
174,0.0,0.0,0.0,0.0,0.0,0.0,0.008977212601259651,0.2813147287336799,0.00011285172624546913,0.0035194428436577324,0.0,0.0,65536,{0: 65536},1.1461181640625,1.1461181640625,0.0019073486328125,0.19073486328125,0.003753662109375,0.3753662109375,0.0060272216796875,0.60272216796875,0.2
175,0.0,0.0,0.0,0.0,0.0,0.0,0.007412447898005121,0.22907895786117083,0.00012227993236704442,0.0038842640929465356,0.0,0.0,65536,{0: 65536},1.423858642578125,1.423858642578125,0.0067291259765625,0.67291259765625,0.01177978515625,1.177978515625,0.02008056640625,2.008056640625,0.2
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0069599790749755785,0.2075986255991965,0.0001068210629597416,0.0033850882884429606,0.0,0.0,65536,{0: 65536},1.26275634765625,1.26275634765625,0.0065460205078125,0.65460205078125,0.011627197265625,1.1627197265625,0.016845703125,1.6845703125,0.2
177,0.0,0.0,0.0,0.0,0.0,0.0,0.007315955368205741,0.24815284272677407,0.00011846465939720522,0.004145272638731601,0.0,0.0,65536,{0: 65536},1.28076171875,1.28076171875,0.00482177734375,0.482177734375,0.00933837890625,0.933837890625,0.0140533447265625,1.40533447265625,0.2
178,0.0,0.0,0.0,0.0,0.0,0.0,0.00728998441613129,0.23528460517783145,0.00011702530999294766,0.0035535823252777037,0.0,0.0,65536,{0: 65536},1.2421417236328125,1.2421417236328125,0.004974365234375,0.4974365234375,0.0090484619140625,0.90484619140625,0.014892578125,1.4892578125,0.2
179,0.0,0.0,0.0,0.0,0.0,0.0,0.006890154752299405,0.22488877568681342,0.00011328547464046462,0.004364818837271606,0.0,0.0,65536,{0: 65536},1.2291107177734375,1.2291107177734375,0.0063018798828125,0.63018798828125,0.0119781494140625,1.19781494140625,0.0174102783203125,1.74102783203125,0.2
180,0.0,0.0,0.0,0.0,0.0,0.0,0.007342541392261366,0.2099093431437825,0.00011388722554297814,0.0034236779204391103,0.0,0.0,65536,{0: 65536},1.28985595703125,1.28985595703125,0.0054473876953125,0.54473876953125,0.009063720703125,0.9063720703125,0.0137176513671875,1.37176513671875,0.2
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0067079528119546455,0.23226351035419834,0.000116812233208427,0.0035098057737391886,0.0,0.0,65536,{0: 65536},1.313507080078125,1.313507080078125,0.0072784423828125,0.72784423828125,0.01318359375,1.318359375,0.01922607421875,1.922607421875,0.2
182,0.0,0.0,0.0,0.0,0.0,0.0,0.006714009832609108,0.17285676393946592,0.00013299334704843646,0.005361479912089698,0.0,0.0,65536,{0: 65536},1.272064208984375,1.272064208984375,0.00897216796875,0.897216796875,0.0122222900390625,1.22222900390625,0.0175933837890625,1.75933837890625,0.2
183,0.0,0.0,0.0,0.0,0.0,0.0,0.006206683634110819,0.1940770409046313,0.00010471689399478451,0.003967313073697708,0.0,0.0,65536,{0: 65536},1.241546630859375,1.241546630859375,0.0062103271484375,0.62103271484375,0.0117034912109375,1.17034912109375,0.0166473388671875,1.66473388671875,0.2
184,0.0,0.0,0.0,0.0,0.0,0.0,0.008179246845978365,0.22027106391315177,0.00011973867763939295,0.0049212079307809995,0.0,0.0,65536,{0: 65536},1.1543426513671875,1.1543426513671875,0.002685546875,0.2685546875,0.005126953125,0.5126953125,0.007659912109375,0.7659912109375,0.2
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0071961069169061784,0.2051934643889144,0.00011868604844284427,0.00360197269228064,0.0,0.0,65536,{0: 65536},1.29296875,1.29296875,0.005035400390625,0.5035400390625,0.0098419189453125,0.98419189453125,0.0154571533203125,1.54571533203125,0.2
186,0.0,0.0,0.0,0.0,0.0,0.0,0.00667770745087593,0.18070924433210855,0.0008241442522490646,0.00538397934588275,0.0,0.0,65536,{0: 65536},1.6645355224609375,1.6645355224609375,0.0086822509765625,0.86822509765625,0.0156402587890625,1.56402587890625,0.0232391357421875,2.32391357421875,0.2
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0062527238493512065,0.20990934314378218,0.00012055928089162376,0.004568246971983337,0.0,0.0,65536,{0: 65536},1.2864532470703125,1.2864532470703125,0.007354736328125,0.7354736328125,0.0134429931640625,1.34429931640625,0.0198822021484375,1.98822021484375,0.2
188,0.0,0.0,0.0,0.0,0.0,0.0,0.007004220817812306,0.23324514061807844,0.00010754862065502761,0.004247038649245677,0.0,0.0,65536,{0: 65536},1.287200927734375,1.287200927734375,0.0055084228515625,0.55084228515625,0.0108642578125,1.08642578125,0.01556396484375,1.556396484375,0.2
189,0.0,0.0,0.0,0.0,0.0,0.0,0.007263361501668072,0.22741966223289234,0.00010904105391830194,0.0036471474656108727,0.0,0.0,65536,{0: 65536},1.3902740478515625,1.3902740478515625,0.0056610107421875,0.56610107421875,0.010894775390625,1.0894775390625,0.015869140625,1.5869140625,0.2
190,0.0,0.0,0.0,0.0,0.0,0.0,0.009592349588092915,0.318378328970629,0.00017407524080665973,0.006520710586595334,0.0,0.0,65536,{0: 65536},1.028839111328125,1.028839111328125,0.0037384033203125,0.37384033203125,0.0070648193359375,0.70648193359375,0.01220703125,1.220703125,0.2
191,0.0,0.0,0.0,0.0,0.0,0.0,0.006710323324831259,0.21184586759175073,0.00011206602110807858,0.003422912790252662,0.0,0.0,65536,{0: 65536},1.2708282470703125,1.2708282470703125,0.0061798095703125,0.61798095703125,0.010040283203125,1.0040283203125,0.0152435302734375,1.52435302734375,0.2
192,0.0,0.0,0.0,0.0,0.0,0.0,0.006752621405701363,0.2142752306180803,0.00012503932282591814,0.004911339079423555,0.0,0.0,65536,{0: 65536},1.240631103515625,1.240631103515625,0.0047149658203125,0.47149658203125,0.0089874267578125,0.89874267578125,0.0137176513671875,1.37176513671875,0.2
193,0.0,0.0,0.0,0.0,0.0,0.0,0.00719906719378603,0.17342127751619407,0.00012680942128604319,0.00367089286954845,0.0,0.0,65536,{0: 65536},1.3144073486328125,1.3144073486328125,0.0078582763671875,0.78582763671875,0.01556396484375,1.556396484375,0.023040771484375,2.3040771484375,0.2
194,0.0,0.0,0.0,0.0,0.0,0.0,0.006501052308339689,0.18977265924176256,0.00010206757413728304,0.00390646612577325,0.0,0.0,65536,{0: 65536},1.2577667236328125,1.2577667236328125,0.0063629150390625,0.63629150390625,0.0104827880859375,1.04827880859375,0.0150299072265625,1.50299072265625,0.2
195,0.0,0.0,0.0,0.0,0.0,0.0,0.007075103092763881,0.3549808608650409,0.00011371392942999858,0.0042959239483430015,0.0,0.0,65536,{0: 65536},1.249053955078125,1.249053955078125,0.0097503662109375,0.97503662109375,0.0147705078125,1.47705078125,0.018218994140625,1.8218994140625,0.2
196,0.0,0.0,0.0,0.0,0.0,0.0,0.006458128675072805,0.20141282017325013,0.00010486005344791951,0.0036304612038527417,0.0,0.0,65536,{0: 65536},1.3418731689453125,1.3418731689453125,0.0060577392578125,0.60577392578125,0.0115966796875,1.15966796875,0.0171966552734375,1.71966552734375,0.2
197,0.0,0.0,0.0,0.0,0.0,0.0,0.005183227360936619,0.15355964881692774,0.00010290598533993557,0.003852253224750163,0.0,0.0,65536,{0: 65536},1.275726318359375,1.275726318359375,0.00360107421875,0.360107421875,0.006500244140625,0.6500244140625,0.010162353515625,1.0162353515625,0.2
198,0.0,0.0,0.0,0.0,0.0,0.0,0.007211084318897958,0.19815318254176928,0.00011823803717127133,0.004620500071440312,0.0,0.0,65536,{0: 65536},1.2598724365234375,1.2598724365234375,0.0086517333984375,0.86517333984375,0.0149688720703125,1.49688720703125,0.0203094482421875,2.03094482421875,0.2
199,0.0,0.0,0.0,0.0,0.0,0.0,0.007766537802899838,0.22091337367024222,0.00012187941318806265,0.003735376030236082,0.0,0.0,65536,{0: 65536},1.237579345703125,1.237579345703125,0.00457763671875,0.457763671875,0.009857177734375,0.9857177734375,0.0155487060546875,1.55487060546875,0.2
0,0.0,0.0,0.0,0.0,0.0,0.0,0.016449933153924776,0.4027814607481253,0.00022572079913433038,0.004895058482422084,0.0,0.0,65536,{0: 65536},1.3083648681640625,1.3083648681640625,0.0051116943359375,0.51116943359375,0.0090484619140625,0.90484619140625,0.013916015625,1.3916015625,0.4
1,0.0,0.0,0.0,0.0,0.0,0.0,0.01302725242144805,0.21634245001311503,0.00020822035104393793,0.004228546600428457,0.0,0.0,65536,{0: 65536},1.3643798828125,1.3643798828125,0.0063018798828125,0.63018798828125,0.011016845703125,1.1016845703125,0.0168304443359375,1.68304443359375,0.4
2,0.0,0.0,0.0,0.0,0.0,0.0,0.011830955984256467,0.22571223784172134,0.0002293094322521035,0.004598600362575967,0.0,0.0,65536,{0: 65536},1.1669921875,1.1669921875,0.0024566650390625,0.24566650390625,0.0043182373046875,0.43182373046875,0.0066070556640625,0.66070556640625,0.4
3,0.0,0.0,0.0,0.0,0.0,0.0,0.012326780387092999,0.2483572996399348,0.0002299666205937066,0.004506605125818602,0.0,0.0,65536,{0: 65536},1.262115478515625,1.262115478515625,0.0044403076171875,0.44403076171875,0.0078125,0.78125,0.0117950439453125,1.17950439453125,0.4
4,0.0,0.0,0.0,0.0,0.0,0.0,0.011827359485358846,0.27376775877945936,0.00022567097593962648,0.004819778185449652,0.0,0.0,65536,{0: 65536},1.2563934326171875,1.2563934326171875,0.0070953369140625,0.70953369140625,0.013580322265625,1.3580322265625,0.018890380859375,1.8890380859375,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.01226480972905564,0.2519374968462904,0.00022052056479701567,0.004669199904831622,0.0,0.0,65536,{0: 65536},1.3100433349609375,1.3100433349609375,0.0067901611328125,0.67901611328125,0.0126495361328125,1.26495361328125,0.018157958984375,1.8157958984375,0.4
6,0.0,0.0,0.0,0.0,0.0,0.0,0.011194872765795031,0.20519346438891484,0.00022203142882788239,0.004582626104120238,0.0,0.0,65536,{0: 65536},1.2547607421875,1.2547607421875,0.006805419921875,0.6805419921875,0.009368896484375,0.9368896484375,0.0135955810546875,1.35955810546875,0.4
7,0.0,0.0,0.0,0.0,0.0,0.0,0.011885973929005962,0.22199674609341713,0.0002454684483005762,0.005077312452966443,0.0,0.0,65536,{0: 65536},1.3933868408203125,1.3933868408203125,0.01593017578125,1.593017578125,0.020721435546875,2.0721435546875,0.027313232421875,2.7313232421875,0.4
8,0.0,0.0,0.0,0.0,0.0,0.0,0.013462086201846156,0.45317962709362847,0.00020849462765143705,0.004192062872052052,0.0,0.0,65536,{0: 65536},1.339691162109375,1.339691162109375,0.007232666015625,0.7232666015625,0.0102081298828125,1.02081298828125,0.01531982421875,1.531982421875,0.4
9,0.0,0.0,0.0,0.0,0.0,0.0,0.01579931199148024,0.3159897791086079,0.0003295790078668419,0.007042999481875367,0.0,0.0,65536,{0: 65536},1.29180908203125,1.29180908203125,0.0066070556640625,0.66070556640625,0.0128631591796875,1.28631591796875,0.0195465087890625,1.95465087890625,0.4
10,0.0,0.0,0.0,0.0,0.0,0.0,0.010607537003007213,0.24082181754653575,0.00025421163959196436,0.005502295082231934,0.0,0.0,65536,{0: 65536},1.447540283203125,1.447540283203125,0.013824462890625,1.3824462890625,0.01885986328125,1.885986328125,0.0255126953125,2.55126953125,0.4
